set_name,set_code,set_release_date,set_total_cards,pack_name,card_name,card_number,card_rarity,card_type,pokemon_stage,evolves_from,ex
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Shiinotic,027,Three Diamond,Psychic,Stage1,Morelull,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Meditite,028,One Diamond,Fighting,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Medicham,029,Two Diamond,Fighting,Stage1,Meditite,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Baltoy,030,One Diamond,Fighting,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Claydol,031,Two Diamond,Fighting,Stage1,Baltoy,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Rockruff,032,One Diamond,Fighting,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lycanroc ex,033,Four Diamond,Fighting,Stage1,Rockruff,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Passimian,034,One Diamond,Fighting,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Sandygast,035,One Diamond,Fighting,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Palossand,036,Two Diamond,Fighting,Stage1,Sandygast,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Meowth,037,One Diamond,Darkness,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Persian,038,Two Diamond,Darkness,Stage1,Alolan Meowth,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Sandile,039,One Diamond,Darkness,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Krokorok,040,One Diamond,Darkness,Stage1,Sandile,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Krookodile,041,Two Diamond,Darkness,Stage2,Krokorok,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Nihilego,042,Three Diamond,Darkness,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Guzzlord ex,043,Four Diamond,Darkness,Basic,N/A,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Poipole,044,One Diamond,Darkness,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Naganadel,045,Three Diamond,Darkness,Stage1,Poipole,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Diglett,046,One Diamond,Metal,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Dugtrio ex,047,Four Diamond,Metal,Stage1,Alolan Diglett,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Aron,048,One Diamond,Metal,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lairon,049,One Diamond,Metal,Stage1,Aron,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Aggron,050,Two Diamond,Metal,Stage2,Lairon,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Ferroseed,051,One Diamond,Metal,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Ferrothorn,052,Two Diamond,Metal,Stage1,Ferroseed,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Stakataka,053,Two Diamond,Metal,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lillipup,054,One Diamond,Colorless,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Herdier,055,One Diamond,Colorless,Stage1,Lillipup,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Stoutland,056,Two Diamond,Colorless,Stage2,Herdier,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Stufful,057,One Diamond,Colorless,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Bewear,058,Two Diamond,Colorless,Stage1,Stufful,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Oranguru,059,One Diamond,Colorless,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Type: Null,060,Two Diamond,Colorless,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Silvally,061,Three Diamond,Colorless,Stage1,Type: Null,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Celesteela,062,Three Diamond,Colorless,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Beast Wall,063,Two Diamond,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Repel,064,Two Diamond,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Electrical Cord,065,Two Diamond,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Beastite,066,Two Diamond,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Gladion,067,Two Diamond,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Looker,068,Two Diamond,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lusamine,069,Two Diamond,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Rowlet,070,One Star,Grass,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pheromosa,071,One Star,Grass,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Blacephalon,072,One Star,Fire,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Meowth,073,One Star,Darkness,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Silvally,074,One Star,Colorless,Stage1,Type: Null,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Celesteela,075,One Star,Colorless,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Buzzwole ex,076,Two Star,Grass,Basic,N/A,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Tapu Koko ex,077,Two Star,Lightning,Basic,N/A,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lycanroc ex,078,Two Star,Fighting,Stage1,Rockruff,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Guzzlord ex,079,Two Star,Darkness,Basic,N/A,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Dugtrio ex,080,Two Star,Metal,Stage1,Alolan Diglett,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Gladion,081,Two Star,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Looker,082,Two Star,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lusamine,083,Two Star,Trainer,N/A,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Tapu Koko ex,084,Two Star,Lightning,Basic,N/A,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Lycanroc ex,085,Two Star,Fighting,Stage1,Rockruff,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Guzzlord ex,086,Two Star,Darkness,Basic,N/A,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Alolan Dugtrio ex,087,Two Star,Metal,Stage1,Alolan Diglett,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Buzzwole ex,088,Three Star,Grass,Basic,N/A,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Growlithe,089,One Shiny,Fire,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Arcanine,090,One Shiny,Fire,Stage1,Growlithe,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Froakie,091,One Shiny,Water,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Frogadier,092,One Shiny,Water,Stage1,Froakie,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Greninja,093,One Shiny,Water,Stage2,Frogadier,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Jynx,094,One Shiny,Psychic,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pidgey,095,One Shiny,Colorless,Basic,N/A,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pidgeotto,096,One Shiny,Colorless,Stage1,Pidgey,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pidgeot,097,One Shiny,Colorless,Stage2,Pidgeotto,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Aerodactyl,098,One Shiny,Colorless,Stage1,Old Amber,No
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Celebi ex,099,Two Shiny,Grass,Basic,N/A,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Arcanine ex,100,Two Shiny,Fire,Stage1,Growlithe,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Aerodactyl ex,101,Two Shiny,Fighting,Stage1,Old Amber,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Pidgeot ex,102,Two Shiny,Colorless,Stage2,Pidgeotto,Yes
Extradimensional Crisis,A3a,2025-05-29,69,Extradimensional Crisis,Nihilego,103,Crown,Darkness,Basic,N/A,No
